#Format version: 1.0
time[us],accX[g],accY[g],accZ[g],
379092401,0.018,-0.025,-1.013,
379130924,0.018,-0.025,-1.014,
379169447,0.019,-0.025,-1.014,
379207971,0.018,-0.025,-1.014,
379246494,0.018,-0.025,-1.014,
379285018,0.019,-0.025,-1.014,
379323541,0.018,-0.026,-1.014,
379362064,0.018,-0.025,-1.013,
379400587,0.019,-0.025,-1.013,
379439110,0.018,-0.025,-1.013,
379477634,0.018,-0.025,-1.013,
379516157,0.018,-0.025,-1.013,
379554681,0.018,-0.025,-1.014,
379593204,0.018,-0.025,-1.013,
379631728,0.018,-0.025,-1.014,
379670251,0.018,-0.025,-1.014,
379708774,0.018,-0.025,-1.013,
379747297,0.018,-0.025,-1.013,
379785821,0.018,-0.025,-1.013,
379824344,0.018,-0.025,-1.014,
379862868,0.018,-0.025,-1.013,
379901391,0.018,-0.026,-1.013,
379939914,0.018,-0.025,-1.014,
379978438,0.019,-0.026,-1.014,
380016961,0.019,-0.025,-1.014,
380055484,0.018,-0.025,-1.014,
380094008,0.019,-0.025,-1.013,
380132531,0.019,-0.025,-1.014,
380171054,0.019,-0.025,-1.013,
380209578,0.018,-0.025,-1.013,
380248101,0.019,-0.025,-1.013,
380286624,0.018,-0.025,-1.014,
380325147,0.018,-0.025,-1.013,
380363671,0.018,-0.025,-1.013,
380402194,0.018,-0.025,-1.014,
380440717,0.018,-0.025,-1.014,
380479241,0.018,-0.026,-1.014,
380517764,0.018,-0.025,-1.013,
380556287,0.019,-0.025,-1.013,
380594811,0.018,-0.025,-1.013,
380633334,0.018,-0.025,-1.013,
380671858,0.018,-0.025,-1.014,
380710381,0.018,-0.025,-1.013,
380748904,0.018,-0.025,-1.013,
380787428,0.018,-0.025,-1.013,
380825951,0.019,-0.025,-1.013,
380864475,0.018,-0.025,-1.013,
380902998,0.018,-0.025,-1.014,
380941521,0.018,-0.025,-1.014,
380980045,0.019,-0.025,-1.014,
381018567,0.018,-0.025,-1.014,
381057091,0.019,-0.025,-1.013,
381095615,0.019,-0.026,-1.014,
381134138,0.018,-0.026,-1.014,
381172662,0.018,-0.025,-1.013,
381211184,0.018,-0.026,-1.014,
381249708,0.018,-0.025,-1.014,
381288232,0.018,-0.025,-1.014,
381326755,0.018,-0.025,-1.014,
381365278,0.018,-0.025,-1.014,
381403801,0.018,-0.025,-1.013,
381442325,0.018,-0.025,-1.013,
381480848,0.019,-0.026,-1.013,
381519371,0.018,-0.025,-1.013,
381557895,0.018,-0.025,-1.014,
381596418,0.018,-0.025,-1.013,
381634941,0.018,-0.026,-1.013,
381673465,0.018,-0.025,-1.013,
381711988,0.018,-0.026,-1.014,
381750512,0.018,-0.025,-1.013,
381789035,0.019,-0.025,-1.013,
381827558,0.018,-0.025,-1.013,
381866082,0.018,-0.025,-1.013,
381904605,0.018,-0.025,-1.014,
381943129,0.018,-0.025,-1.014,
381981651,0.018,-0.025,-1.013,
382020175,0.018,-0.025,-1.013,
382058698,0.019,-0.025,-1.014,
382097222,0.018,-0.026,-1.013,
382135745,0.019,-0.025,-1.013,
382174268,0.018,-0.025,-1.014,
382212792,0.018,-0.025,-1.014,
382251315,0.018,-0.025,-1.014,
382289839,0.018,-0.025,-1.014,
382328361,0.018,-0.026,-1.013,
382366885,0.019,-0.025,-1.014,
382405409,0.018,-0.025,-1.014,
382443932,0.018,-0.025,-1.014,
382482455,0.018,-0.025,-1.013,
382520978,0.019,-0.025,-1.014,
382559502,0.018,-0.025,-1.014,
382598025,0.019,-0.025,-1.013,
382636549,0.018,-0.025,-1.014,
382675071,0.019,-0.025,-1.014,
382713595,0.018,-0.025,-1.014,
382752118,0.018,-0.026,-1.014,
382790642,0.018,-0.025,-1.014,
382829165,0.018,-0.025,-1.013,
382867689,0.019,-0.025,-1.014,
382906212,0.018,-0.025,-1.014,
382944735,0.019,-0.025,-1.014,
382983259,0.018,-0.026,-1.013,
383021782,0.018,-0.025,-1.013,
383060305,0.018,-0.025,-1.014,
383098829,0.018,-0.025,-1.014,
383137352,0.018,-0.025,-1.013,
383175875,0.018,-0.025,-1.013,
383214399,0.018,-0.025,-1.013,
383252922,0.018,-0.025,-1.014,
383291446,0.018,-0.025,-1.013,
383329969,0.018,-0.025,-1.014,
383368492,0.018,-0.025,-1.014,
383407016,0.018,-0.025,-1.013,
383445539,0.018,-0.025,-1.014,
383484062,0.018,-0.025,-1.014,
383522586,0.018,-0.025,-1.013,
383561109,0.018,-0.025,-1.014,
383599632,0.019,-0.025,-1.013,
383638155,0.018,-0.025,-1.014,
383676679,0.018,-0.025,-1.014,
383715203,0.018,-0.025,-1.014,
383753726,0.018,-0.026,-1.013,
383792249,0.018,-0.025,-1.013,
383830773,0.018,-0.025,-1.014,
383869295,0.019,-0.026,-1.013,
383907819,0.019,-0.025,-1.014,
383946342,0.019,-0.025,-1.014,
383984866,0.018,-0.025,-1.014,
384023389,0.019,-0.025,-1.013,
384061913,0.018,-0.025,-1.014,
384100436,0.018,-0.025,-1.013,
384138959,0.018,-0.025,-1.013,
384177482,0.018,-0.025,-1.013,
384216006,0.019,-0.025,-1.014,
384254530,0.018,-0.025,-1.014,
384293052,0.018,-0.025,-1.014,
384331576,0.018,-0.025,-1.013,
384370100,0.018,-0.025,-1.014,
384408622,0.018,-0.025,-1.014,
384447146,0.018,-0.025,-1.013,
384485669,0.018,-0.025,-1.013,
384524193,0.018,-0.026,-1.014,
384562716,0.018,-0.025,-1.014,
384601240,0.018,-0.025,-1.014,
384639762,0.018,-0.025,-1.014,
384678286,0.018,-0.025,-1.014,
384716809,0.018,-0.025,-1.014,
384755332,0.019,-0.025,-1.013,
384793856,0.019,-0.025,-1.013,
384832379,0.018,-0.025,-1.014,
384870903,0.019,-0.025,-1.014,
384909426,0.018,-0.025,-1.013,
384947949,0.019,-0.025,-1.014,
384986473,0.018,-0.026,-1.013,
385024996,0.018,-0.025,-1.013,
385063520,0.018,-0.025,-1.014,
385102043,0.019,-0.025,-1.013,
385140566,0.018,-0.025,-1.014,
385179090,0.018,-0.025,-1.013,
385217613,0.018,-0.025,-1.013,
385256136,0.018,-0.025,-1.013,
385294660,0.018,-0.025,-1.014,
385333183,0.018,-0.025,-1.013,
385371706,0.018,-0.025,-1.014,
385410230,0.018,-0.026,-1.014,
385448753,0.018,-0.025,-1.014,
385487276,0.018,-0.025,-1.014,
385525799,0.018,-0.025,-1.013,
385564323,0.018,-0.025,-1.014,
385602847,0.018,-0.025,-1.014,
385641370,0.018,-0.025,-1.014,
385679893,0.018,-0.025,-1.014,
385718417,0.018,-0.025,-1.013,
385756940,0.018,-0.025,-1.014,
385795463,0.019,-0.025,-1.014,
385833987,0.019,-0.025,-1.013,
385872510,0.018,-0.025,-1.013,
385911034,0.019,-0.025,-1.013,
385949557,0.018,-0.025,-1.014,
385988079,0.018,-0.025,-1.014,
386026603,0.018,-0.025,-1.014,
386065127,0.018,-0.026,-1.013,
386103650,0.018,-0.025,-1.014,
386142174,0.018,-0.025,-1.013,
386180696,0.018,-0.025,-1.013,
386219220,0.018,-0.025,-1.013,
386257743,0.018,-0.025,-1.014,
386296266,0.018,-0.026,-1.014,
386334790,0.018,-0.025,-1.013,
386373314,0.019,-0.025,-1.013,
386411837,0.018,-0.025,-1.014,
386450360,0.018,-0.025,-1.014,
386488883,0.018,-0.025,-1.014,
386527407,0.018,-0.025,-1.014,
386565930,0.018,-0.025,-1.013,
386604454,0.018,-0.026,-1.013,
386642977,0.018,-0.025,-1.014,
386681501,0.018,-0.025,-1.014,
386720024,0.018,-0.025,-1.014,
386758547,0.019,-0.025,-1.013,
386797070,0.018,-0.025,-1.013,
386835594,0.018,-0.024,-1.014,
386874117,0.018,-0.025,-1.013,
386912640,0.018,-0.025,-1.013,
386951164,0.018,-0.025,-1.014,
386989687,0.018,-0.026,-1.013,
387028211,0.018,-0.025,-1.013,
387066734,0.018,-0.025,-1.013,
387105257,0.018,-0.025,-1.013,
387143781,0.018,-0.025,-1.014,
387182304,0.018,-0.025,-1.014,
387220827,0.019,-0.025,-1.014,
387259351,0.019,-0.026,-1.013,
387297874,0.018,-0.025,-1.013,
387336397,0.018,-0.025,-1.013,
387374921,0.019,-0.025,-1.013,
387413444,0.018,-0.025,-1.013,
387451967,0.018,-0.025,-1.014,
387490491,0.019,-0.025,-1.013,
387529014,0.018,-0.025,-1.014,
387567538,0.019,-0.025,-1.014,
387606061,0.018,-0.025,-1.014,
387644584,0.018,-0.025,-1.014,
387683108,0.018,-0.025,-1.014,
387721631,0.018,-0.025,-1.014,
387760154,0.019,-0.025,-1.013,
387798678,0.018,-0.025,-1.014,
387837201,0.018,-0.025,-1.013,
387875724,0.018,-0.025,-1.013,
387914248,0.018,-0.025,-1.013,
387952771,0.018,-0.025,-1.014,
387991294,0.018,-0.025,-1.013,
388029818,0.018,-0.025,-1.014,
388068341,0.019,-0.025,-1.013,
388106864,0.018,-0.025,-1.013,
388145388,0.019,-0.025,-1.014,
388183911,0.018,-0.025,-1.013,
388222435,0.018,-0.025,-1.014,
388260958,0.018,-0.025,-1.014,
388299481,0.018,-0.025,-1.013,
388338004,0.018,-0.025,-1.014,
388376528,0.018,-0.025,-1.014,
388415051,0.018,-0.025,-1.013,
388453575,0.018,-0.025,-1.014,
388492098,0.019,-0.025,-1.013,
388530621,0.018,-0.024,-1.014,
388569145,0.018,-0.025,-1.013,
388607668,0.018,-0.025,-1.014,
388646191,0.018,-0.025,-1.014,
388684715,0.018,-0.025,-1.013,
388723238,0.018,-0.026,-1.014,
388761761,0.018,-0.025,-1.013,
388800284,0.018,-0.025,-1.014,
388838808,0.018,-0.025,-1.014,
388877332,0.019,-0.026,-1.014,
388915854,0.018,-0.025,-1.013,
388954378,0.018,-0.025,-1.013,
388992901,0.018,-0.025,-1.014,
389031425,0.018,-0.025,-1.014,
389069948,0.018,-0.025,-1.014,
389108471,0.018,-0.025,-1.014,
389146995,0.019,-0.025,-1.014,
389185518,0.018,-0.025,-1.014,
389224042,0.018,-0.025,-1.013,
389262565,0.018,-0.025,-1.014,
389301088,0.018,-0.025,-1.014,
389339611,0.018,-0.025,-1.014,
389378135,0.018,-0.025,-1.014,
389416658,0.018,-0.025,-1.013,
389455181,0.019,-0.025,-1.013,
389493705,0.019,-0.025,-1.013,
389532229,0.018,-0.025,-1.013,
389570751,0.018,-0.025,-1.013,
389609275,0.018,-0.025,-1.013,
389647798,0.018,-0.025,-1.014,
389686321,0.018,-0.026,-1.014,
389724845,0.018,-0.025,-1.013,
389763368,0.018,-0.026,-1.014,
389801892,0.018,-0.025,-1.013,
389840415,0.018,-0.025,-1.014,
389878938,0.018,-0.025,-1.013,
389917462,0.018,-0.025,-1.013,
389955985,0.018,-0.025,-1.014,
389994508,0.018,-0.025,-1.013,
390033032,0.018,-0.025,-1.014,
390071555,0.018,-0.025,-1.013,
390110079,0.018,-0.025,-1.013,
390148602,0.018,-0.025,-1.014,
390187125,0.018,-0.025,-1.013,
390225648,0.018,-0.025,-1.014,
390264172,0.018,-0.025,-1.013,
390302696,0.018,-0.025,-1.013,
390341219,0.018,-0.025,-1.014,
390379742,0.018,-0.025,-1.014,
390418265,0.019,-0.025,-1.014,
390456789,0.018,-0.025,-1.014,
390495312,0.018,-0.025,-1.013,
390533835,0.018,-0.025,-1.014,
390572359,0.018,-0.025,-1.013,
390610882,0.018,-0.025,-1.013,
390649405,0.018,-0.025,-1.014,
390687928,0.018,-0.025,-1.014,
390726452,0.018,-0.025,-1.014,
390764975,0.018,-0.025,-1.013,
390803499,0.019,-0.025,-1.014,
390842022,0.018,-0.025,-1.014,
390880546,0.018,-0.025,-1.014,
390919069,0.018,-0.025,-1.014,
390957592,0.019,-0.025,-1.013,
390996116,0.019,-0.025,-1.014,
391034638,0.018,-0.025,-1.014,
391073162,0.019,-0.025,-1.013,
391111686,0.018,-0.025,-1.014,
391150209,0.018,-0.025,-1.013,
391188732,0.018,-0.025,-1.014,
391227256,0.018,-0.026,-1.014,
391265779,0.018,-0.025,-1.013,
391304302,0.018,-0.025,-1.013,
391342825,0.018,-0.025,-1.013,
391381349,0.019,-0.025,-1.014,
391419872,0.018,-0.026,-1.014,
391458396,0.018,-0.025,-1.013,
391496919,0.018,-0.025,-1.013,
391535442,0.018,-0.025,-1.014,
391573966,0.018,-0.025,-1.013,
391612489,0.018,-0.025,-1.013,
391651013,0.018,-0.025,-1.014,
391689536,0.018,-0.025,-1.014,
391728059,0.018,-0.025,-1.014,
391766582,0.018,-0.025,-1.014,
391805106,0.018,-0.025,-1.014,
391843629,0.018,-0.025,-1.013,
391882152,0.018,-0.025,-1.013,
391920676,0.018,-0.025,-1.013,
391959199,0.018,-0.026,-1.013,
391997723,0.018,-0.025,-1.014,
392036246,0.019,-0.025,-1.014,
392074769,0.018,-0.025,-1.013,
392113292,0.018,-0.025,-1.014,
392151816,0.019,-0.025,-1.014,
392190339,0.018,-0.025,-1.014,
392228863,0.019,-0.025,-1.014,
392267386,0.018,-0.026,-1.013,
392305909,0.018,-0.025,-1.014,
392344432,0.018,-0.025,-1.014,
392382956,0.018,-0.025,-1.013,
392421479,0.018,-0.025,-1.013,
392460004,0.019,-0.025,-1.014,
392498526,0.018,-0.025,-1.014,
392537049,0.018,-0.025,-1.013,
392575573,0.019,-0.025,-1.014,
392614096,0.018,-0.025,-1.013,
392652620,0.018,-0.025,-1.013,
392691143,0.018,-0.025,-1.013,
392729666,0.018,-0.025,-1.013,
392768190,0.018,-0.025,-1.013,
392806713,0.018,-0.025,-1.014,
392845236,0.018,-0.025,-1.014,
392883760,0.018,-0.025,-1.014,
392922283,0.018,-0.025,-1.014,
392960806,0.018,-0.025,-1.014,
392999329,0.018,-0.025,-1.013,
393037853,0.018,-0.026,-1.014,
393076377,0.019,-0.025,-1.014,
393114900,0.018,-0.025,-1.014,
393153423,0.018,-0.025,-1.014,
393191947,0.018,-0.025,-1.014,
393230470,0.018,-0.025,-1.014,
393268993,0.018,-0.025,-1.014,
393307516,0.018,-0.025,-1.014,
393346040,0.018,-0.025,-1.014,
393384563,0.019,-0.025,-1.014,
393423087,0.018,-0.025,-1.013,
393461610,0.019,-0.025,-1.014,
393500133,0.019,-0.025,-1.013,
393538656,0.018,-0.025,-1.014,
393577180,0.018,-0.025,-1.013,
393615703,0.018,-0.025,-1.014,
393654226,0.018,-0.025,-1.014,
393692750,0.018,-0.025,-1.013,
393731273,0.018,-0.025,-1.014,
393769797,0.018,-0.025,-1.013,
393808320,0.018,-0.025,-1.014,
393846843,0.019,-0.025,-1.013,
393885367,0.018,-0.025,-1.013,
393923890,0.018,-0.025,-1.013,
393962413,0.018,-0.025,-1.014,
394000937,0.018,-0.025,-1.014,
394039460,0.018,-0.025,-1.013,
394077983,0.019,-0.025,-1.013,
394116507,0.018,-0.025,-1.013,
394155030,0.018,-0.025,-1.014,
394193554,0.019,-0.025,-1.013,
394232077,0.018,-0.025,-1.014,
394270600,0.018,-0.025,-1.013,
394309123,0.018,-0.025,-1.013,
394347647,0.019,-0.025,-1.013,
394386170,0.018,-0.025,-1.013,
394424694,0.018,-0.025,-1.014,
394463217,0.018,-0.025,-1.014,
394501740,0.018,-0.025,-1.013,
394540263,0.018,-0.025,-1.013,
394578787,0.018,-0.025,-1.014,
394617310,0.018,-0.025,-1.014,
394655833,0.018,-0.025,-1.014,
394694357,0.018,-0.025,-1.013,
394732880,0.018,-0.025,-1.013,
394771403,0.019,-0.025,-1.013,
394809927,0.018,-0.025,-1.013,
394848451,0.018,-0.025,-1.014,
394886974,0.018,-0.025,-1.014,
394925497,0.018,-0.025,-1.014,
394964021,0.018,-0.025,-1.014,
395002544,0.018,-0.025,-1.014,
395041067,0.018,-0.025,-1.013,
395079590,0.019,-0.025,-1.013,
395118114,0.018,-0.025,-1.013,
395156637,0.019,-0.025,-1.013,
395195161,0.018,-0.025,-1.014,
395233684,0.018,-0.025,-1.014,
395272207,0.018,-0.025,-1.013,
395310731,0.018,-0.025,-1.013,
395349254,0.018,-0.025,-1.013,
395387777,0.019,-0.025,-1.014,
395426301,0.019,-0.025,-1.014,
395464824,0.019,-0.025,-1.014,
395503348,0.018,-0.025,-1.014,
395541870,0.019,-0.025,-1.014,
395580394,0.018,-0.025,-1.013,
395618917,0.018,-0.025,-1.014,
395657441,0.018,-0.025,-1.013,
395695964,0.018,-0.025,-1.013,
395734487,0.018,-0.025,-1.014,
395773011,0.018,-0.025,-1.014,
395811534,0.019,-0.025,-1.013,
395850058,0.019,-0.025,-1.014,
395888580,0.019,-0.026,-1.013,
395927104,0.018,-0.025,-1.013,
395965627,0.018,-0.025,-1.014,
396004151,0.019,-0.025,-1.013,
396042674,0.018,-0.025,-1.013,
396081197,0.018,-0.025,-1.013,
396119721,0.019,-0.025,-1.014,
396158244,0.018,-0.025,-1.014,
396196767,0.018,-0.025,-1.013,
396235291,0.018,-0.026,-1.013,
396273814,0.019,-0.025,-1.014,
396312337,0.018,-0.026,-1.014,
396350861,0.018,-0.025,-1.013,
396389384,0.019,-0.025,-1.013,
396427908,0.018,-0.025,-1.014,
396466431,0.019,-0.025,-1.014,
396504954,0.018,-0.025,-1.013,
396543477,0.018,-0.025,-1.014,
396582001,0.019,-0.025,-1.014,
396620524,0.018,-0.025,-1.013,
396659047,0.019,-0.025,-1.014,
396697571,0.019,-0.025,-1.014,
396736094,0.018,-0.025,-1.014,
396774618,0.018,-0.025,-1.013,
396813141,0.019,-0.025,-1.014,
396851664,0.018,-0.025,-1.014,
396890188,0.018,-0.025,-1.014,
396928711,0.018,-0.025,-1.014,
396967234,0.018,-0.025,-1.014,
397005758,0.018,-0.025,-1.013,
397044281,0.018,-0.025,-1.013,
397082805,0.019,-0.025,-1.014,
397121328,0.018,-0.025,-1.014,
397159851,0.018,-0.025,-1.014,
397198375,0.018,-0.025,-1.013,
397236897,0.018,-0.025,-1.014,
397275421,0.019,-0.025,-1.014,
397313944,0.018,-0.025,-1.013,
397352468,0.018,-0.025,-1.013,
397390991,0.018,-0.025,-1.013,
397429515,0.018,-0.025,-1.014,
397468037,0.018,-0.025,-1.014,
397506561,0.018,-0.025,-1.013,
397545084,0.018,-0.025,-1.014,
397583608,0.019,-0.025,-1.013,
397622131,0.018,-0.025,-1.014,
397660655,0.019,-0.025,-1.014,
397699178,0.018,-0.025,-1.014,
397737701,0.018,-0.025,-1.014,
397776224,0.018,-0.025,-1.014,
397814748,0.018,-0.025,-1.014,
397853272,0.018,-0.025,-1.014,
397891795,0.019,-0.025,-1.014,
397930318,0.018,-0.025,-1.013,
397968841,0.019,-0.025,-1.014,
398007365,0.019,-0.025,-1.013,
398045888,0.018,-0.025,-1.013,
398084411,0.018,-0.025,-1.013,
398122935,0.018,-0.025,-1.013,
398161458,0.018,-0.025,-1.014,
398199981,0.018,-0.025,-1.014,
398238504,0.018,-0.025,-1.014,
398277028,0.018,-0.025,-1.014,
398315551,0.018,-0.025,-1.014,
398354075,0.018,-0.025,-1.014,
398392598,0.018,-0.024,-1.014,
398431121,0.019,-0.025,-1.013,
398469645,0.018,-0.024,-1.014,
398508168,0.018,-0.025,-1.013,
398546692,0.019,-0.025,-1.014,
398585215,0.019,-0.024,-1.014,
398623738,0.018,-0.025,-1.013,
398662261,0.018,-0.025,-1.014,
398700785,0.018,-0.025,-1.014,
398739308,0.019,-0.025,-1.013,
398777832,0.019,-0.025,-1.014,
398816355,0.019,-0.025,-1.013,
398854878,0.018,-0.025,-1.013,
398893401,0.018,-0.025,-1.014,
398931924,0.018,-0.026,-1.014,
398970448,0.018,-0.025,-1.014,
399008971,0.018,-0.025,-1.013,
399047495,0.018,-0.025,-1.013,
399086018,0.018,-0.025,-1.014,
399124541,0.018,-0.025,-1.014,
399163065,0.019,-0.025,-1.014,
399201588,0.018,-0.025,-1.014,
399240111,0.019,-0.025,-1.013,
399278635,0.018,-0.025,-1.013,
399317158,0.019,-0.025,-1.013,
399355682,0.018,-0.025,-1.013,
399394205,0.019,-0.025,-1.013,
399432728,0.018,-0.025,-1.014,
399471252,0.018,-0.025,-1.013,
399509775,0.018,-0.025,-1.014,
399548298,0.018,-0.025,-1.014,
399586822,0.018,-0.025,-1.013,
399625345,0.018,-0.025,-1.013,
399663868,0.018,-0.025,-1.013,
399702392,0.019,-0.025,-1.014,
399740915,0.019,-0.025,-1.014,
399779438,0.018,-0.025,-1.013,
399817961,0.018,-0.025,-1.014,
399856485,0.019,-0.025,-1.014,
399895009,0.018,-0.025,-1.014,
399933531,0.018,-0.025,-1.014,
399972055,0.019,-0.025,-1.014,
400010579,0.018,-0.025,-1.014,
400049102,0.019,-0.025,-1.014,
400087625,0.018,-0.025,-1.014,
400126149,0.018,-0.025,-1.014,
400164672,0.018,-0.025,-1.014,
400203195,0.018,-0.025,-1.014,
400241718,0.018,-0.025,-1.013,
400280242,0.018,-0.025,-1.013,
400318765,0.018,-0.025,-1.014,
400357288,0.018,-0.025,-1.014,
400395811,0.018,-0.025,-1.014,
400434335,0.018,-0.025,-1.013,
400472858,0.019,-0.025,-1.013,
400511381,0.018,-0.025,-1.014,
400549905,0.018,-0.025,-1.014,
400588428,0.019,-0.025,-1.014,
400626952,0.018,-0.025,-1.014,
400665475,0.018,-0.025,-1.014,
400703998,0.018,-0.025,-1.014,
400742522,0.018,-0.025,-1.014,
400781045,0.019,-0.025,-1.013,
400819568,0.019,-0.025,-1.014,
400858091,0.018,-0.026,-1.014,
400896615,0.018,-0.025,-1.013,
400935138,0.018,-0.025,-1.014,
400973662,0.018,-0.025,-1.014,
401012185,0.018,-0.025,-1.014,
401050708,0.018,-0.025,-1.014,
401089232,0.018,-0.025,-1.014,
401127755,0.018,-0.025,-1.013,
401166279,0.018,-0.025,-1.014,
401204802,0.019,-0.025,-1.014,
401243325,0.018,-0.025,-1.014,
401281849,0.018,-0.025,-1.014,
401320372,0.018,-0.025,-1.014,
401358895,0.018,-0.025,-1.013,
401397418,0.019,-0.025,-1.014,
401435942,0.018,-0.025,-1.014,
401474465,0.018,-0.025,-1.013,
401512989,0.018,-0.025,-1.014,
401551512,0.018,-0.025,-1.013,
401590035,0.018,-0.025,-1.013,
401628558,0.018,-0.025,-1.013,
401667082,0.018,-0.026,-1.013,
401705605,0.018,-0.025,-1.013,
401744129,0.018,-0.025,-1.014,
401782652,0.019,-0.026,-1.014,
401821175,0.018,-0.025,-1.014,
401859699,0.018,-0.025,-1.013,
401898222,0.018,-0.025,-1.013,
401936745,0.018,-0.025,-1.014,
401975269,0.018,-0.025,-1.014,
402013792,0.018,-0.025,-1.014,
402052316,0.018,-0.025,-1.013,
402090839,0.018,-0.025,-1.013,
402129362,0.018,-0.025,-1.014,
402167885,0.018,-0.025,-1.014,
402206409,0.018,-0.025,-1.014,
402244932,0.018,-0.025,-1.014,
402283455,0.018,-0.025,-1.013,
402321978,0.018,-0.025,-1.013,
402360502,0.018,-0.025,-1.013,
402399025,0.018,-0.025,-1.014,
402437548,0.018,-0.025,-1.013,
402476072,0.018,-0.025,-1.013,
402514596,0.019,-0.026,-1.013,
402553119,0.018,-0.025,-1.013,
402591642,0.019,-0.025,-1.013,
402630165,0.018,-0.025,-1.013,
402668688,0.018,-0.025,-1.013,
402707213,0.018,-0.025,-1.014,
402745735,0.018,-0.025,-1.013,
402784258,0.018,-0.025,-1.013,
402822782,0.018,-0.025,-1.014,
402861306,0.018,-0.025,-1.014,
402899829,0.019,-0.025,-1.014,
402938352,0.018,-0.026,-1.013,
402976876,0.018,-0.026,-1.013,
403015399,0.018,-0.025,-1.013,
403053922,0.019,-0.025,-1.014,
403092445,0.019,-0.025,-1.014,
403130969,0.018,-0.025,-1.013,
403169492,0.019,-0.025,-1.013,
403208015,0.019,-0.025,-1.014,
403246539,0.018,-0.025,-1.014,
403285062,0.018,-0.025,-1.014,
403323586,0.018,-0.025,-1.014,
403362109,0.019,-0.025,-1.014,
403400632,0.018,-0.025,-1.014,
403439156,0.018,-0.025,-1.014,
403477679,0.018,-0.025,-1.013,
403516202,0.018,-0.025,-1.014,
403554726,0.018,-0.025,-1.013,
403593249,0.018,-0.025,-1.013,
403631773,0.019,-0.025,-1.013,
403670296,0.018,-0.025,-1.013,
403708819,0.018,-0.025,-1.013,
403747342,0.018,-0.025,-1.013,
403785865,0.019,-0.025,-1.014,
403824389,0.018,-0.025,-1.013,
403862912,0.019,-0.025,-1.014,
403901435,0.018,-0.025,-1.014,
403939959,0.018,-0.025,-1.013,
403978482,0.018,-0.025,-1.014,
404017006,0.018,-0.025,-1.014,
404055529,0.018,-0.025,-1.014,
404094053,0.018,-0.025,-1.013,
404132575,0.018,-0.025,-1.013,
404171099,0.018,-0.025,-1.013,
404209623,0.018,-0.025,-1.013,
404248146,0.018,-0.025,-1.013,
404286669,0.018,-0.025,-1.014,
404325192,0.018,-0.025,-1.013,
404363716,0.018,-0.025,-1.014,
404402239,0.018,-0.025,-1.014,
404440762,0.018,-0.025,-1.014,
404479286,0.018,-0.025,-1.013,
404517809,0.018,-0.025,-1.014,
404556332,0.019,-0.025,-1.014,
404594855,0.019,-0.025,-1.013,
404633379,0.018,-0.025,-1.013,
404671902,0.018,-0.025,-1.013,
404710426,0.018,-0.025,-1.014,
404748949,0.019,-0.025,-1.014,
404787472,0.018,-0.025,-1.014,
404825996,0.018,-0.026,-1.013,
404864519,0.019,-0.025,-1.013,
404903043,0.018,-0.025,-1.013,
404941566,0.018,-0.025,-1.013,
404980089,0.019,-0.025,-1.014,
405018613,0.018,-0.025,-1.014,
405057136,0.018,-0.026,-1.014,
405095659,0.018,-0.025,-1.013,
405134182,0.018,-0.025,-1.013,
405172706,0.018,-0.025,-1.013,
405211229,0.018,-0.025,-1.013,
405249752,0.018,-0.025,-1.013,
405288276,0.018,-0.026,-1.014,
405326799,0.018,-0.025,-1.014,
405365323,0.018,-0.025,-1.013,
405403846,0.018,-0.025,-1.014,
405442369,0.018,-0.026,-1.014,
405480893,0.018,-0.025,-1.013,
405519416,0.018,-0.025,-1.013,
405557939,0.019,-0.025,-1.014,
405596462,0.019,-0.025,-1.013,
405634986,0.018,-0.026,-1.014,
405673509,0.018,-0.026,-1.014,
405712033,0.018,-0.025,-1.014,
405750556,0.018,-0.025,-1.013,
405789079,0.018,-0.025,-1.013,
405827603,0.019,-0.025,-1.013,
405866126,0.018,-0.025,-1.013,
405904649,0.018,-0.025,-1.014,
405943172,0.018,-0.025,-1.014,
405981696,0.018,-0.025,-1.013,
406020219,0.018,-0.025,-1.014,
406058742,0.019,-0.025,-1.013,
406097266,0.019,-0.025,-1.014,
406135789,0.018,-0.025,-1.013,
406174312,0.018,-0.025,-1.014,
406212836,0.018,-0.026,-1.014,
406251359,0.018,-0.025,-1.014,
406289883,0.018,-0.025,-1.013,
406328406,0.018,-0.025,-1.014,
406366929,0.018,-0.025,-1.013,
406405452,0.018,-0.025,-1.013,
406443976,0.018,-0.025,-1.013,
406482499,0.019,-0.025,-1.014,
406521023,0.018,-0.025,-1.013,
406559546,0.018,-0.025,-1.014,
406598069,0.018,-0.025,-1.013,
406636593,0.019,-0.025,-1.014,
406675116,0.019,-0.026,-1.014,
406713640,0.019,-0.025,-1.014,
406752163,0.018,-0.025,-1.014,
406790686,0.018,-0.025,-1.013,
406829210,0.018,-0.025,-1.014,
406867732,0.018,-0.025,-1.013,
406906256,0.019,-0.026,-1.013,
406944779,0.018,-0.026,-1.013,
406983302,0.018,-0.025,-1.014,
407021826,0.018,-0.025,-1.014,
407060350,0.019,-0.025,-1.014,
407098872,0.019,-0.025,-1.013,
407137396,0.018,-0.026,-1.014,
407175920,0.018,-0.025,-1.014,
407214443,0.019,-0.025,-1.013,
407252966,0.018,-0.025,-1.013,
407291489,0.018,-0.025,-1.014,
407330013,0.019,-0.026,-1.014,
407368536,0.019,-0.025,-1.014,
