@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_ACC_V numeric
@attribute F5_VAR_on_ACC_X numeric
@attribute F6_VAR_on_ACC_Y numeric
@attribute F7_VAR_on_ACC_Z numeric
@attribute F8_VAR_on_ACC_V numeric
@attribute F9_MIN_on_ACC_X numeric
@attribute F10_MIN_on_ACC_Y numeric
@attribute F11_MIN_on_ACC_Z numeric
@attribute F12_MIN_on_ACC_V numeric
@attribute F13_MAX_on_ACC_X numeric
@attribute F14_MAX_on_ACC_Y numeric
@attribute F15_MAX_on_ACC_Z numeric
@attribute F16_MAX_on_ACC_V numeric
@attribute class {Jaz, Mami, Mirovanje, Sestra, Vati}

@data
-0.901855, 0.163574, 0.00682831, 0.965332, 0.0625, 0.0147705, 0.0917969, 0.078125, -1.57422, -0.0419922, -0.646973, 0.605957, -0.533691, 0.554688, 0.527832, 1.6416, Jaz
-1.03223, -0.0561523, 0.000889301, 1.06934, 0.12207, 0.030899, 0.0310364, 0.111328, -2.29102, -0.537598, -0.468994, 0.469238, -0.200928, 0.217896, 0.376953, 2.29688, Jaz
-1.23145, -0.000288963, 0.103577, 1.27148, 0.0576172, 0.0478821, 0.0608826, 0.0761719, -1.68945, -0.555664, -0.418945, 0.763672, -0.748535, 0.477783, 0.876953, 1.74707, Jaz
-0.617188, 0.297852, 0.331299, 0.859375, 0.242188, 0.097168, 0.147339, 0.32666, -1.96387, -0.244995, 0.0119934, 0.373047, -0.0219879, 1.5752, 2.10547, 3.0625, Jaz
-1.15137, 0.090271, 0.192871, 1.19141, 0.108398, 0.0227814, 0.0235901, 0.107422, -1.92871, -0.261963, -0.0929565, 0.734375, -0.666992, 0.37085, 0.618652, 1.99023, Jaz
-0.703613, 0.233154, 0.250488, 0.907227, 0.248535, 0.0687866, 0.16687, 0.275391, -2.13086, -0.334961, -0.25293, 0.404297, 0.0289917, 0.983887, 1.76855, 2.51563, Jaz
-1.08789, 0.0723877, 0.165527, 1.14355, 0.078125, 0.0745239, 0.0202942, 0.0810547, -1.81738, -0.804688, -0.153931, 0.734375, -0.681641, 0.486816, 0.434814, 1.88281, Jaz
-0.800781, 0.212646, 0.157593, 0.94043, 0.206543, 0.0557251, 0.0911865, 0.178223, -1.68164, -0.35376, -0.445801, 0.359863, -0.134888, 0.875, 1.2666, 2.04297, Jaz
-0.946777, 0.088562, 0.209351, 1.04688, 0.0507813, 0.112793, 0.0578613, 0.0732422, -1.55371, -0.95752, -0.168945, 0.706543, -0.550781, 0.572754, 1.16016, 1.84863, Jaz
-0.912109, 0.155151, -0.0371704, 0.980957, 0.225586, 0.0157776, 0.0914917, 0.225098, -1.78223, -0.206909, -0.931641, 0.356201, -0.284912, 0.342773, 0.615723, 1.7832, Jaz
-1.03418, 0.0397339, 0.0709839, 1.16504, 0.211914, 0.088623, 0.194824, 0.213867, -2.48633, -0.775879, -0.493896, 0.478516, 0.105957, 0.47583, 1.22559, 2.53516, Jaz
-1.15137, 0.119141, -0.0326843, 1.19531, 0.0927734, 0.061615, 0.0516663, 0.116211, -1.80566, -0.126953, -0.612793, 0.783203, -0.723633, 0.781738, 0.35791, 1.82324, Jaz
-0.69873, 0.28418, 0.32373, 0.943848, 0.168945, 0.112244, 0.101379, 0.166016, -1.62012, -0.580566, 0.010994, 0.497559, -0.0479736, 1.16699, 1.81543, 2.51172, Jaz
-1.20117, 0.0645752, 0.11438, 1.24707, 0.110352, 0.0360413, 0.0552673, 0.109375, -2, -0.516602, -0.365967, 0.730957, -0.675781, 0.395996, 0.621582, 2.0625, Jaz
-0.674805, 0.297852, 0.261719, 0.862793, 0.217041, 0.053833, 0.111206, 0.250488, -2.16602, -0.161987, -0.0489807, 0.334961, -0.0529785, 1.01367, 1.6416, 2.46289, Jaz
-1.2207, 0.0297089, 0.134644, 1.28418, 0.0878906, 0.086731, 0.0626221, 0.0957031, -1.78711, -0.683594, -0.444824, 0.66748, -0.654785, 0.600586, 1.01172, 2.08398, Jaz
-0.64209, 0.316406, 0.257568, 0.882813, 0.216553, 0.0705566, 0.193481, 0.279297, -1.94043, -0.178955, -0.376953, 0.371094, 0.0679932, 1.17773, 2.07031, 2.53125, Jaz
-1.12695, 0.018631, 0.119019, 1.17773, 0.0751953, 0.0596008, 0.0342712, 0.0683594, -1.72754, -0.381836, -0.37085, 0.754883, -0.72998, 0.691895, 0.453857, 1.75, Jaz
-0.810059, 0.227539, 0.225342, 0.979492, 0.211914, 0.0547791, 0.190186, 0.256348, -1.82129, -0.391846, -0.833984, 0.413086, -0.211914, 0.939941, 1.35645, 2.07227, Jaz
-0.916016, 0.0572205, 0.0805054, 0.972656, 0.0214844, 0.0678711, 0.0277557, 0.0200195, -1.29297, -0.498779, -0.243896, 0.733398, -0.649902, 0.528809, 0.683594, 1.29492, Jaz
-1.00977, 0.00416565, -0.0844727, 1.04297, 0.0839844, 0.0271912, 0.0435181, 0.09375, -1.5459, -0.409912, -0.726563, 0.514648, -0.47998, 0.373779, 0.342773, 1.59961, Jaz
-0.987305, 0.0864258, 0.0378418, 1.08105, 0.111328, 0.0701904, 0.131592, 0.125977, -1.64063, -0.445801, -0.48291, 0.443359, -0.145996, 0.591797, 1.03809, 1.98535, Jaz
-1.06934, 0.0135345, -0.132813, 1.11523, 0.0966797, 0.0527039, 0.0421143, 0.109375, -1.85156, -0.394775, -0.726563, 0.538086, -0.508789, 0.692871, 0.157959, 1.89355, Jaz
-0.916992, 0.113831, 0.076355, 1.02051, 0.117676, 0.0717163, 0.142456, 0.150391, -1.70313, -0.60498, -0.580566, 0.497803, -0.314941, 0.496826, 1.02148, 2.04102, Jaz
-1.12793, 0.01017, -0.0949097, 1.16504, 0.0576172, 0.0381775, 0.0358276, 0.0566406, -1.72754, -0.427979, -0.484863, 0.812988, -0.777832, 0.584961, 0.325928, 1.78027, Jaz
-0.885742, 0.126343, 0.0718994, 1.01074, 0.175293, 0.0958252, 0.187988, 0.242188, -1.76563, -0.678711, -0.614746, 0.479248, -0.22998, 0.73291, 1.20703, 2.21094, Jaz
-1.10156, -0.0194092, -0.0843506, 1.13867, 0.0498047, 0.0403137, 0.0408325, 0.0576172, -1.69434, -0.558594, -0.599609, 0.797852, -0.773926, 0.605957, 0.371826, 1.7334, Jaz
-0.92627, 0.199463, 0.0342407, 1.02344, 0.127441, 0.0454712, 0.158447, 0.181641, -1.75, -0.219971, -0.554688, 0.486572, -0.456787, 0.759766, 1.11719, 2.10352, Jaz
-1.04004, -0.0785522, -0.0650635, 1.08105, 0.0683594, 0.0516357, 0.0171051, 0.0605469, -1.77246, -0.743652, -0.431885, 0.678223, -0.451904, 0.37793, 0.283936, 1.80566, Jaz
-0.940918, 0.0946045, 0.0453491, 1.04492, 0.120605, 0.0405273, 0.20752, 0.174805, -1.78906, -0.581543, -0.544922, 0.516602, -0.438965, 0.453857, 1.38184, 2.25586, Jaz
-0.977051, 0.0214233, -0.150879, 1.03418, 0.0610352, 0.0897217, 0.0140991, 0.0732422, -1.89453, -0.665527, -0.463867, 0.577148, -0.507813, 0.634766, 0.0819702, 2.04492, Jaz
-0.995605, 0.018631, -0.120544, 1.0332, 0.0986328, 0.0376892, 0.0326843, 0.107422, -1.73438, -0.4729, -0.562988, 0.563965, -0.527832, 0.481934, 0.277832, 1.79785, Jaz
-0.980957, 0.0652466, 0.0551147, 1.08691, 0.13623, 0.0836182, 0.155273, 0.166992, -1.85938, -0.708984, -0.534668, 0.436523, -0.139893, 0.557617, 1.2041, 2.12891, Jaz
-1.08105, 0.0451965, -0.115295, 1.11523, 0.0703125, 0.0268555, 0.0415039, 0.078125, -1.65137, -0.255859, -0.553711, 0.652344, -0.625, 0.37085, 0.273926, 1.68359, Jaz
-0.940918, 0.0990601, 0.0804443, 1.02637, 0.145996, 0.0515137, 0.126343, 0.169922, -1.81934, -0.352783, -0.431885, 0.461914, -0.34082, 0.683594, 0.875977, 1.85254, Jaz
-1.11133, 0.0379639, -0.118713, 1.16016, 0.0566406, 0.0802612, 0.037262, 0.0791016, -1.80469, -0.327881, -0.728516, 0.82666, -0.812988, 0.808594, 0.301758, 1.81738, Jaz
-0.871094, 0.0894165, 0.0551758, 1.00879, 0.249023, 0.0673218, 0.180542, 0.25, -2.56445, -0.375, -0.687988, 0.391113, -0.0719604, 0.818848, 0.947754, 2.56836, Jaz
-1.08008, -0.0239716, -0.0482178, 1.10645, 0.0498047, 0.0429077, 0.020752, 0.0595703, -1.69727, -0.433838, -0.243896, 0.79248, -0.774902, 0.574707, 0.304932, 1.74219, Jaz
-0.905273, 0.166992, 0.0777588, 1.02051, 0.103516, 0.026001, 0.205078, 0.145508, -1.51074, -0.187988, -0.84082, 0.512207, -0.423828, 0.447998, 0.970703, 1.81445, Jaz
-0.980469, -0.00803375, -0.0794678, 1.06543, 0.116699, 0.0756226, 0.0655518, 0.0908203, -1.87012, -0.75293, -1.02148, 0.441162, 0.0329895, 0.804688, 0.61084, 2.125, Jaz
-0.980469, 0.0274811, -0.0847778, 1.01855, 0.11377, 0.0267792, 0.0466003, 0.117188, -1.68164, -0.235962, -0.605957, 0.537598, -0.509766, 0.452881, 0.305908, 1.69238, Jaz
-1.00293, 0.088623, 0.0438232, 1.10352, 0.100586, 0.101685, 0.127319, 0.12793, -1.59082, -0.84668, -0.497803, 0.364014, -0.179932, 0.70166, 0.95459, 1.91797, Jaz
-1.08301, -0.0250092, -0.133423, 1.12012, 0.0791016, 0.0298462, 0.0389709, 0.0839844, -1.79883, -0.444824, -0.511719, 0.602051, -0.577637, 0.407959, 0.318848, 1.84473, Jaz
-0.919922, 0.123779, 0.0574036, 1.03711, 0.152832, 0.107483, 0.137329, 0.186523, -1.89648, -0.93457, -0.662598, 0.459229, -0.271973, 0.543945, 1.08008, 1.99609, Jaz
-1.11523, -0.0162354, -0.100891, 1.14648, 0.0537109, 0.0226898, 0.0384521, 0.0576172, -1.77734, -0.491943, -0.536621, 0.810059, -0.783691, 0.34082, 0.466797, 1.82129, Jaz
-0.890625, 0.106689, 0.0488892, 1.0127, 0.196777, 0.103271, 0.183105, 0.263672, -1.80566, -0.878906, -0.606934, 0.268066, -0.161987, 0.653809, 1.26563, 2.20703, Jaz
-1.08398, 0.0154724, -0.0422363, 1.11719, 0.0576172, 0.0491333, 0.0263824, 0.0605469, -1.7334, -0.483887, -0.510742, 0.858887, -0.781738, 0.566895, 0.328857, 1.80176, Jaz
-0.932617, 0.171143, 0.0542603, 1.03027, 0.143066, 0.0413818, 0.176514, 0.202148, -1.79297, -0.119995, -0.48291, 0.451904, -0.427979, 0.601563, 1.07715, 2.14453, Jaz
-0.989746, -0.052002, -0.0639038, 1.03027, 0.0263672, 0.0572815, 0.0194855, 0.0273438, -1.60449, -0.662598, -0.445801, 0.813965, -0.691895, 0.486816, 0.315918, 1.62305, Jaz
-0.970215, 0.0931396, -0.0366211, 1.0293, 0.106445, 0.03479, 0.0948486, 0.125977, -1.70996, -0.37793, -0.506836, 0.580078, -0.554688, 0.466797, 0.883789, 1.7998, Jaz
-0.98877, 0.0199738, -0.0420532, 1.0752, 0.0566406, 0.10907, 0.093811, 0.0839844, -1.6377, -0.753906, -0.387939, 0.557129, -0.457764, 0.57959, 1.06934, 1.97559, Jaz
-1.04395, -0.0111313, -0.100159, 1.0752, 0.0839844, 0.0391846, 0.0267181, 0.0947266, -1.73145, -0.383789, -0.454834, 0.59668, -0.58252, 0.507813, 0.283936, 1.77051, Jaz
-0.982422, 0.0820923, 0.0387573, 1.07129, 0.0727539, 0.0890503, 0.103516, 0.0927734, -1.66797, -0.664551, -0.592773, 0.562988, -0.435791, 0.673828, 0.845703, 1.69336, Jaz
-1.11426, -0.038269, -0.103943, 1.14355, 0.0449219, 0.0301819, 0.0280762, 0.0488281, -1.67578, -0.433838, -0.544922, 0.827637, -0.802734, 0.243896, 0.247925, 1.71777, Jaz
-0.913086, 0.0260468, 0.00050211, 1.00195, 0.0712891, 0.118958, 0.0905151, 0.112305, -1.81348, -0.907715, -0.600586, 0.623047, -0.588867, 0.739746, 0.817871, 2.01758, Jaz
-1.07324, 0.023407, -0.042511, 1.08887, 0.03125, 0.0147552, 0.0107117, 0.0263672, -1.49219, -0.264893, -0.264893, 0.87793, -0.869629, 0.216919, 0.205933, 1.53711, Jaz
-0.943848, -0.0543823, -0.0206604, 0.993164, 0.0146484, 0.0481873, 0.0514221, 0.0224609, -1.17578, -0.413818, -0.401855, 0.538086, -0.517578, 0.361816, 0.427979, 1.30469, Jaz
-0.980469, 0.0918579, -0.106506, 1.03223, 0.0883789, 0.0548096, 0.0215302, 0.0810547, -1.98242, -0.487793, -0.551758, 0.567383, -0.311768, 0.636719, 0.138916, 2.05859, Jaz
-1.01172, 0.0755615, -0.138428, 1.05859, 0.0791016, 0.0351563, 0.0385132, 0.0830078, -1.58984, -0.424805, -0.609863, 0.65625, -0.625977, 0.487793, 0.25293, 1.64551, Jaz
-0.994141, 0.0534058, 0.0165863, 1.05176, 0.112305, 0.0310211, 0.0688477, 0.0966797, -2.0332, -0.302979, -0.541992, 0.426025, -0.179932, 0.420898, 0.527832, 2.04883, Jaz
-1.09375, 0.0341797, -0.115967, 1.12988, 0.0361328, 0.032135, 0.0391846, 0.0429688, -1.71289, -0.395996, -0.584961, 0.8125, -0.802734, 0.427979, 0.261963, 1.76172, Jaz
-0.89209, 0.10498, 0.0912476, 0.989746, 0.103027, 0.069397, 0.137573, 0.145508, -1.63379, -0.392822, -0.519531, 0.53125, -0.494873, 0.641602, 1.0293, 1.9541, Jaz
-1.06738, -0.0101852, -0.0480042, 1.08789, 0.0449219, 0.0221252, 0.0154724, 0.0429688, -1.61035, -0.391846, -0.298828, 0.821289, -0.797852, 0.468994, 0.206909, 1.6582, Jaz
-0.935547, 0.103882, 0.0413513, 1.02051, 0.101563, 0.0211639, 0.191772, 0.162109, -1.74805, -0.189941, -0.533691, 0.583984, -0.510742, 0.296875, 1.17188, 2.10547, Jaz
-0.977051, 0.00727844, -0.126099, 1.03906, 0.0639648, 0.0800171, 0.0270691, 0.0615234, -1.50098, -0.71875, -0.580566, 0.56543, -0.233887, 0.765625, 0.306885, 1.70215, Jaz
-0.978027, 0.0559387, -0.0894165, 1.01367, 0.10498, 0.015625, 0.0392456, 0.100586, -1.65625, -0.273926, -0.587891, 0.571777, -0.528809, 0.262939, 0.271973, 1.67871, Jaz
-1.00293, 0.0731812, 0.0473938, 1.12207, 0.121094, 0.0855713, 0.178589, 0.138672, -1.69629, -0.825684, -0.681641, 0.530273, -0.112, 0.527832, 1.17969, 2.10352, Jaz
-1.0918, 0.00868225, -0.123108, 1.12012, 0.0537109, 0.0180206, 0.0272675, 0.0517578, -1.55273, -0.331787, -0.47876, 0.679688, -0.652832, 0.327881, 0.198975, 1.5918, Jaz
-0.907227, 0.107544, 0.0544434, 1.02539, 0.164551, 0.0452881, 0.184692, 0.182617, -1.83105, -0.37085, -0.702637, 0.570801, -0.161987, 0.542969, 1.23047, 2.16797, Jaz
-1.09375, -0.0087738, -0.106018, 1.12207, 0.0361328, 0.0177765, 0.0330811, 0.0390625, -1.61426, -0.358887, -0.59375, 0.820313, -0.788574, 0.259766, 0.268799, 1.66016, Jaz
-0.889648, 0.140381, 0.0246735, 0.967285, 0.123047, 0.024231, 0.117126, 0.141602, -1.56152, -0.105957, -0.565918, 0.592773, -0.25293, 0.480957, 0.917969, 1.83203, Jaz
-1.0459, -0.0594177, -0.0791016, 1.0625, 0.0361328, 0.0157623, 0.0102844, 0.0371094, -1.71582, -0.339844, -0.264893, 0.857422, -0.83252, 0.147949, 0.265869, 1.73438, Jaz
-0.95166, 0.0589294, 0.00596237, 1.01465, 0.0786133, 0.0365601, 0.111023, 0.104492, -1.54785, -0.284912, -0.461914, 0.670898, -0.649902, 0.431885, 0.945801, 1.86523, Jaz
-0.954102, 0.0432129, -0.0714722, 1.02051, 0.0717773, 0.072998, 0.0531311, 0.0732422, -1.95117, -0.696777, -0.538574, 0.574219, -0.432861, 0.534668, 0.82959, 2.02148, Jaz
-1.0918, -0.083374, -0.104065, 1.12109, 0.0644531, 0.0248566, 0.0217438, 0.0654297, -1.69629, -0.442871, -0.491943, 0.656738, -0.638672, 0.143921, 0.262939, 1.70605, Jaz
-0.974609, 0.0777588, 0.0292206, 1.07813, 0.119629, 0.0693359, 0.123291, 0.104492, -1.66406, -0.666992, -0.932617, 0.444824, -0.0749512, 0.599609, 0.893555, 1.73535, Jaz
-1.10254, -0.0105591, -0.0876465, 1.14551, 0.0507813, 0.0505371, 0.0374451, 0.0488281, -1.71777, -0.466797, -0.57666, 0.833496, -0.800781, 0.268799, 0.299805, 1.78125, Jaz
-0.912598, 0.106262, -0.0167236, 1.0332, 0.108887, 0.128906, 0.154663, 0.169922, -1.9209, -0.695801, -0.882813, 0.481201, -0.464844, 0.98584, 0.904785, 2.17969, Jaz
-1.08789, 0.0111237, -0.0322266, 1.10352, 0.0605469, 0.0224609, 0.0110474, 0.0615234, -1.83203, -0.456787, -0.220947, 0.871582, -0.848633, 0.2229, 0.241943, 1.88574, Jaz
-0.916016, 0.0335999, 0.00504684, 0.990234, 0.0395508, 0.0571899, 0.102112, 0.0605469, -1.34863, -0.647949, -0.458984, 0.680664, -0.606934, 0.274902, 0.751953, 1.54688, Jaz
-0.969238, 0.0433655, -0.125366, 1.03027, 0.0966797, 0.0672607, 0.0192566, 0.0791016, -1.98047, -0.626953, -0.633789, 0.326904, -0.17395, 0.525879, 0.0909424, 2.00195, Jaz
-1.02539, -0.0192871, -0.115112, 1.05762, 0.0947266, 0.0216217, 0.0335388, 0.0976563, -1.68652, -0.401855, -0.461914, 0.539551, -0.521973, 0.244995, 0.331787, 1.73828, Jaz
-0.992188, 0.0891724, 0.0704346, 1.09277, 0.078125, 0.0997314, 0.140747, 0.121094, -1.64941, -0.687988, -0.37085, 0.583496, -0.417969, 0.60791, 1.14941, 2.05469, Jaz
-1.09863, -0.0123138, -0.107971, 1.14355, 0.0537109, 0.0534058, 0.0458374, 0.0634766, -1.65137, -0.632813, -0.553711, 0.724121, -0.710938, 0.543945, 0.3479, 1.74512, Jaz
-0.891113, 0.128418, 0.036438, 0.996582, 0.0986328, 0.0927734, 0.124146, 0.134766, -1.67871, -0.539551, -0.383789, 0.572754, -0.436768, 0.699707, 0.970703, 1.83691, Jaz
-1.10156, -0.00670242, -0.0879517, 1.13379, 0.0488281, 0.0352173, 0.0313416, 0.0507813, -1.74121, -0.389893, -0.533691, 0.822266, -0.806641, 0.551758, 0.203979, 1.77734, Jaz
-0.898438, 0.159058, 0.0487061, 0.997559, 0.157227, 0.0370789, 0.146484, 0.181641, -1.84863, -0.137939, -0.601563, 0.504395, -0.118958, 0.551758, 1.05762, 1.98828, Jaz
-1.01855, -0.0592957, -0.0853882, 1.05176, 0.0419922, 0.046051, 0.0186768, 0.046875, -1.72461, -0.695801, -0.450928, 0.479736, -0.432861, 0.411865, 0.255859, 1.77344, Jaz
-0.95752, 0.103638, -0.0180359, 1.02246, 0.0888672, 0.0322876, 0.103088, 0.104492, -1.6748, -0.289795, -0.541992, 0.58252, -0.551758, 0.461914, 0.862793, 1.75391, Jaz
-0.967285, 0.0436096, -0.0619507, 1.04883, 0.0996094, 0.0475769, 0.100952, 0.0878906, -1.75586, -0.545898, -0.678711, 0.512207, -0.0979614, 0.524902, 1.04004, 1.8291, Jaz
-1.03809, -0.00946045, -0.0980835, 1.07227, 0.102539, 0.0263977, 0.0366821, 0.102539, -1.62207, -0.450928, -0.553711, 0.554199, -0.532715, 0.47583, 0.265869, 1.63867, Jaz
-0.978027, 0.112, 0.0942993, 1.11816, 0.0893555, 0.130493, 0.165649, 0.115234, -1.82715, -0.884766, -0.841797, 0.612305, -0.451904, 0.864746, 1.10938, 1.92773, Jaz
-1.10156, -0.064209, -0.0964355, 1.15039, 0.0703125, 0.0617371, 0.0446777, 0.078125, -1.86523, -0.776855, -0.615723, 0.831543, -0.777832, 0.458984, 0.393799, 1.89551, Jaz
-0.941406, 0.116577, -0.00519943, 1.02344, 0.0834961, 0.0514832, 0.0884399, 0.0761719, -1.70605, -0.421875, -0.636719, 0.487305, -0.35376, 0.427979, 0.670898, 1.75879, Jaz
-1.10449, 0.10907, -0.0887451, 1.15234, 0.0283203, 0.0415955, 0.0578613, 0.0439453, -1.64258, -0.181885, -0.748535, 0.873535, -0.84668, 0.694824, 0.318848, 1.64355, Jaz
-0.888184, 0.103333, -0.000131488, 1.0166, 0.34375, 0.0697021, 0.149658, 0.331055, -3.36719, -0.373779, -1.16699, 0.230713, 0.0929565, 1.06934, 0.670898, 3.38086, Jaz
-1.06445, -0.0310211, -0.0830688, 1.0957, 0.0595703, 0.0498352, 0.0111389, 0.0615234, -1.9209, -0.410889, -0.315918, 0.72998, -0.728516, 0.600586, 0.260986, 1.95703, Jaz
-0.868652, 0.186646, 0.0922852, 0.992188, 0.0830078, 0.0303345, 0.192749, 0.118164, -1.60254, -0.207886, -0.664551, 0.608887, -0.452881, 0.521973, 1.13184, 1.9668, Jaz
-0.958984, 0.0057373, -0.0296021, 1.02246, 0.015625, 0.0963745, 0.0442505, 0.0322266, -1.37695, -0.674805, -0.586914, 0.817871, -0.635742, 0.688965, 0.75, 1.71289, Jaz
-0.992676, 0.200317, -0.027359, 1.05664, 0.113281, 0.0345764, 0.0640259, 0.121094, -1.81836, -0.18689, -0.635742, 0.626953, -0.57959, 0.659668, 0.554688, 1.82129, Jaz
-0.992188, 0.0814209, 0.0403748, 1.0918, 0.0839844, 0.0957642, 0.103821, 0.0849609, -1.79785, -0.787598, -0.544922, 0.57666, -0.310791, 0.645996, 0.717773, 1.84473, Jaz
-1.11621, 0.00640106, -0.109375, 1.15234, 0.0537109, 0.0367432, 0.0326538, 0.0527344, -1.79785, -0.455811, -0.547852, 0.838867, -0.820801, 0.632813, 0.259766, 1.85645, Jaz
-0.866211, 0.112122, 0.0501404, 0.954102, 0.0913086, 0.0627441, 0.124207, 0.133789, -1.49121, -0.528809, -0.417969, 0.535156, -0.429932, 0.547852, 0.959961, 1.82324, Jaz
-1.0918, 0.00621796, -0.0451965, 1.11816, 0.0527344, 0.0407104, 0.0201874, 0.0585938, -1.72559, -0.408936, -0.325928, 0.833496, -0.816895, 0.687988, 0.306885, 1.75977, Jaz
-0.931152, 0.142212, 0.028656, 1.01563, 0.135742, 0.0420532, 0.153198, 0.188477, -1.83594, -0.375977, -0.483887, 0.414551, -0.303955, 0.595703, 1.13184, 2.20313, Jaz
-0.967285, 0.00191498, -0.137329, 1.02637, 0.0839844, 0.0503235, 0.0335999, 0.0673828, -1.87891, -0.620605, -0.649902, 0.441895, -0.197998, 0.562988, 0.235962, 1.92285, Jaz
-0.979492, 0.0437927, -0.0940552, 1.01563, 0.0874023, 0.0281067, 0.0395508, 0.09375, -1.65723, -0.312988, -0.48291, 0.571777, -0.554688, 0.382813, 0.248901, 1.68652, Jaz
-1, 0.0915527, 0.0584412, 1.11914, 0.100586, 0.112915, 0.136841, 0.111328, -1.64746, -0.741699, -0.509766, 0.530762, -0.154907, 0.82666, 0.994629, 1.85547, Jaz
-1.10645, -0.00992584, -0.12915, 1.14063, 0.0693359, 0.0336914, 0.0323486, 0.0791016, -1.75195, -0.379883, -0.477783, 0.679688, -0.655762, 0.561523, 0.36377, 1.79297, Jaz
-0.92041, 0.130371, 0.0679932, 1.03809, 0.147949, 0.101868, 0.136475, 0.177734, -1.5957, -0.739746, -0.523926, 0.437256, -0.207886, 0.683594, 0.955566, 1.87305, Jaz
-1.12012, 0.00511169, -0.0819092, 1.15332, 0.0439453, 0.0350952, 0.0364075, 0.0449219, -1.66797, -0.462891, -0.49292, 0.811035, -0.798828, 0.537598, 0.305908, 1.68945, Jaz
-0.871582, 0.149414, 0.0295868, 0.977539, 0.126465, 0.0447083, 0.185669, 0.185059, -1.7041, -0.292969, -0.568848, 0.466553, -0.302979, 0.658691, 1.32422, 2.17383, Jaz
-1.03613, -0.0775757, -0.0827026, 1.06641, 0.0322266, 0.0315857, 0.0171356, 0.0292969, -1.50391, -0.629883, -0.324951, 0.851563, -0.82666, 0.145996, 0.320801, 1.53125, Jaz
-0.953125, 0.124756, 0.00777435, 1.02832, 0.0942383, 0.0122681, 0.14624, 0.119141, -1.47656, -0.0889893, -0.585938, 0.581543, -0.534668, 0.423828, 0.845703, 1.73438, Jaz
-0.941406, 0.0368042, -0.0915527, 1.01563, 0.11377, 0.0576477, 0.0674438, 0.103516, -2.37891, -0.451904, -0.664551, 0.569824, -0.330811, 0.647949, 0.845703, 2.39453, Jaz
-1.05273, 0.0579834, -0.112305, 1.0957, 0.0927734, 0.0427246, 0.0439758, 0.0996094, -1.69727, -0.326904, -0.642578, 0.567871, -0.537598, 0.508789, 0.296875, 1.74219, Jaz
-0.951172, 0.0771484, 0.0908203, 1.07227, 0.184082, 0.0671997, 0.140381, 0.160156, -1.99805, -0.523926, -0.676758, 0.469971, 0.00299835, 0.739746, 0.895996, 2.03906, Jaz
-1.10254, 0.0709229, -0.145508, 1.14844, 0.0546875, 0.0497131, 0.0385132, 0.0654297, -1.70313, -0.243896, -0.575684, 0.871582, -0.767578, 0.605957, 0.224976, 1.71387, Jaz
-0.865723, 0.0950928, 0.0908813, 0.987793, 0.18457, 0.052887, 0.160522, 0.188477, -1.89355, -0.659668, -0.621582, 0.531738, -0.174927, 0.513672, 0.817871, 1.92285, Jaz
-1.0498, -0.0583496, -0.0589294, 1.07129, 0.0380859, 0.0265045, 0.015419, 0.0429688, -1.58398, -0.498779, -0.275879, 0.825684, -0.766602, 0.346924, 0.267822, 1.65723, Jaz
-0.947266, 0.136108, 0.0636597, 1.02637, 0.0600586, 0.0279541, 0.136353, 0.0898438, -1.49512, -0.216919, -0.60498, 0.598633, -0.57373, 0.466797, 0.915527, 1.80273, Jaz
-0.951172, 0.0458069, -0.103577, 1.0127, 0.0698242, 0.0805664, 0.0218964, 0.0625, -1.85254, -0.638672, -0.418945, 0.525391, -0.380859, 0.660645, 0.324951, 1.87598, Jaz
-1.03906, 0.0282135, -0.119324, 1.07813, 0.0908203, 0.0510254, 0.0233917, 0.0986328, -1.7832, -0.461914, -0.461914, 0.615723, -0.57959, 0.632813, 0.181885, 1.84473, Jaz
-0.970215, 0.112488, 0.0714722, 1.08398, 0.202148, 0.0775146, 0.14917, 0.213867, -2.15234, -0.663574, -0.70166, 0.309082, -0.0339966, 0.695801, 1.0127, 2.32813, Jaz
-1.12012, -0.0223846, -0.124146, 1.15625, 0.046875, 0.0371094, 0.0288086, 0.0439453, -1.70215, -0.455811, -0.480957, 0.841309, -0.814941, 0.584961, 0.296875, 1.74316, Jaz
-0.879395, 0.17395, 0.046875, 0.994141, 0.145996, 0.0684204, 0.151733, 0.185547, -2.02148, -0.811523, -0.720703, 0.540039, -0.425781, 0.642578, 1.11523, 2.05078, Jaz
-1.08105, -0.0210266, -0.0420837, 1.125, 0.0556641, 0.0888062, 0.0174255, 0.0683594, -1.87988, -0.962891, -0.280762, 0.826172, -0.80957, 0.643555, 0.308838, 1.96582, Jaz
-0.91748, 0.105652, 0.0342102, 1.00977, 0.0737305, 0.0319824, 0.178467, 0.121094, -1.5127, -0.326904, -0.57959, 0.550781, -0.428955, 0.421875, 1.15918, 1.95215, Jaz
-0.959961, 0.0293427, -0.136719, 1.02051, 0.0761719, 0.0861206, 0.0139008, 0.0791016, -1.95313, -0.756836, -0.513672, 0.540527, -0.375977, 0.517578, 0.0859985, 2.03125, Jaz
